Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_Log,YearsWithOtherCompanies,AgeAtJoining,IncomePerYearWorked
-0.134263153,0.73461459,0.192104447,-0.895732692,0.261599463,0.632337327,-1.041751262,-1.558793415,-0.806456779,-0.226049872,-0.62177053,-0.421009118,0.298091927,0.201051248,-0.021593657,0.644689669,0.325341024,-0.573152083,-1.322107739,0.176928882,-0.400506757,1.271845728,0.744984765,0.236630378,-0.228270055
-1.289416599,1.59545328,1.655496387,0.07765204,0.261599463,-0.927961328,-1.041751262,1.152593176,1.043796821,1.975092204,1.047537983,-0.421009118,0.298091927,0.201051248,-0.936753423,-0.708550438,-1.073468208,-0.9610649,-0.721916008,-0.789124524,-1.331188255,-0.29885082,-0.042781303,-0.631060767,1.185543132
-0.134263153,0.127549155,1.045749745,2.024421506,-0.662303403,0.242262663,0.356678034,-1.558793415,-0.422008624,-0.666278287,1.882192239,2.37524547,1.219278785,0.201051248,-0.20462561,0.644689669,-1.073468208,0.396629959,1.078659183,-0.306097821,1.150629073,1.115777699,-0.830547372,-0.383149011,-0.03631302
-0.134263153,0.846573379,1.655496387,1.051036773,0.261599463,-1.756869988,0.356678034,-1.558793415,0.278281512,0.214178544,-0.065334359,-0.421009118,0.298091927,0.201051248,-1.119785376,0.644689669,0.325341024,-0.9610649,-0.721916008,0.176928882,-0.710733923,-0.362327052,-0.305369993,0.484542133,1.878344084
-0.647664685,-0.365069517,-0.295692866,1.051036773,1.18550233,-0.879201995,0.356678034,1.152593176,-0.633743903,0.214178544,1.882192239,2.37524547,1.219278785,0.201051248,-0.021593657,0.644689669,-1.073468208,0.008717142,0.778563318,-0.306097821,0.840401907,0.340732392,-0.042781303,-0.631060767,-0.347682914
0.122437612,0.779398106,-1.027388835,1.051036773,-1.58620627,-0.732923996,-1.041751262,0.248797646,-1.597188731,-0.666278287,0.769319897,-0.421009118,0.298091927,0.201051248,-0.570689517,-0.708550438,1.724150256,0.008717142,0.178371587,-0.789124524,0.840401907,0.364489925,-0.830547372,0.1126745,0.41412874
-0.519314302,-0.932327382,-1.027388835,0.07765204,-1.58620627,-1.610591989,0.356678034,1.152593176,-0.443703389,-0.666278287,1.882192239,2.37524547,-0.623094931,0.201051248,-0.20462561,0.644689669,0.325341024,0.396629959,1.078659183,2.592062399,1.150629073,0.41492127,-0.830547372,-0.755016644,-0.135184332
2.946146035,1.575549496,1.899395043,0.07765204,-1.58620627,1.607523986,0.356678034,-1.558793415,-1.64438189,1.975092204,-1.178206701,-0.421009118,1.219278785,-0.968462549,3.272981497,0.644689669,-1.073468208,2.724106858,3.479426105,2.592062399,1.460856239,0.804105803,1.007573455,1.104321522,-1.579137296
-0.00591277,0.978435953,0.192104447,0.07765204,-0.662303403,1.412486654,-1.041751262,-0.654997884,1.215664446,-0.666278287,-0.62177053,-0.421009118,0.298091927,-0.968462549,-0.75372147,0.644689669,0.325341024,-0.185239266,0.178371587,-0.789124524,-0.400506757,0.511483689,-0.830547372,0.1126745,0.841200866
-0.134263153,-0.342677759,-1.027388835,0.07765204,-0.662303403,0.632337327,0.356678034,-1.558793415,-1.149346779,0.654406959,-0.62177053,-0.421009118,1.219278785,0.201051248,-0.936753423,-0.708550438,-1.073468208,-0.767108491,-0.721916008,-0.306097821,-0.710733923,-1.457581865,-0.305369993,0.360586256,0.913102032
-0.90436545,1.309336375,-0.905439507,0.07765204,0.261599463,0.486059328,0.356678034,-0.654997884,-1.277824873,-1.106506702,2.160410325,2.37524547,1.219278785,0.201051248,-0.75372147,0.644689669,0.325341024,-0.379195675,-0.121724278,-0.789124524,-0.090279591,-1.079319865,-0.567958682,-0.631060767,0.520603651
-0.519314302,-0.631282638,-1.027388835,0.07765204,-0.662303403,-0.001534001,0.356678034,-0.654997884,-0.941133377,-0.666278287,0.491101812,-0.421009118,-0.623094931,1.370565046,-0.021593657,0.644689669,0.325341024,0.590586367,-0.121724278,-0.789124524,1.460856239,0.431910844,-0.830547372,-0.878972522,-0.335989515
-0.00591277,-1.666279445,-0.417642194,0.07765204,-0.662303403,-0.537886664,1.755107329,1.152593176,1.123532129,0.214178544,-0.899988616,-0.421009118,-0.623094931,-0.968462549,-0.936753423,0.644689669,0.325341024,-1.155021308,-1.322107739,-0.789124524,-1.331188255,-0.867478104,0.219807386,0.732453889,1.051847359
-0.647664685,-0.138663966,-0.173743537,1.051036773,0.261599463,-0.245330666,0.356678034,1.152593176,0.937576993,-0.666278287,2.160410325,2.37524547,1.219278785,-0.968462549,0.161438296,-0.708550438,0.325341024,0.784542775,0.778563318,-0.306097821,1.150629073,-0.185968849,-0.830547372,-1.126884278,-0.57796247
-0.134263153,-0.064024773,-1.027388835,1.051036773,0.261599463,-1.659351322,-1.041751262,-1.558793415,1.266379483,-1.106506702,-0.343552445,-0.421009118,-0.623094931,-0.968462549,1.076598061,-0.708550438,0.325341024,1.560368408,2.57913851,0.176928882,1.150629073,-0.232467682,-0.567958682,-1.126884278,-1.108305356
0.122437612,-1.006966575,-0.295692866,1.051036773,-1.58620627,-1.756869988,0.356678034,0.248797646,1.582221464,0.654406959,-0.62177053,-0.421009118,-1.544281789,-0.968462549,1.076598061,0.644689669,1.724150256,-0.379195675,-0.721916008,-0.789124524,-0.710733923,1.859179672,2.057928213,0.360586256,-0.934732913
1.277591058,0.35644268,-0.539591522,-0.895732692,-0.662303403,0.68109666,0.356678034,-0.654997884,-0.507378936,2.415320619,1.882192239,2.37524547,1.219278785,0.201051248,1.076598061,-0.708550438,0.325341024,-0.573152083,-0.721916008,-0.789124524,-0.710733923,0.04357826,2.320516902,1.600145034,-1.085398068
-0.776015068,0.125061182,-1.027388835,-1.869117425,1.18550233,-0.537886664,-1.041751262,1.152593176,0.277718012,-0.666278287,-0.899988616,-0.421009118,0.298091927,1.370565046,-0.021593657,-2.061790544,-1.073468208,0.590586367,1.078659183,0.659955586,-1.331188255,0.081109579,-0.830547372,-1.126884278,-0.380978863
-0.134263153,1.025707442,-1.027388835,0.07765204,-0.662303403,-1.756869988,-1.041751262,0.248797646,1.725914068,-0.666278287,0.769319897,-0.421009118,-1.544281789,-0.968462549,-0.75372147,0.644689669,0.325341024,-0.185239266,-0.121724278,-0.789124524,-0.090279591,-0.977586456,-0.830547372,-0.011281378,0.541106149
0.250787995,-0.569083311,-0.417642194,0.07765204,-0.662303403,0.632337327,-2.440180557,1.152593176,0.238132108,1.975092204,-0.899988616,-0.421009118,1.219278785,2.540078844,1.259630014,0.644689669,0.325341024,1.172455592,1.978946779,-0.306097821,1.460856239,0.151539269,0.219807386,-0.507104889,-1.148192953
-0.262613536,0.873941083,-1.027388835,-0.895732692,-1.58620627,1.363727321,0.356678034,-0.654997884,0.522558941,-0.666278287,-0.065334359,-0.421009118,0.298091927,-0.968462549,-0.936753423,-0.708550438,0.325341024,-0.379195675,-0.721916008,-0.306097821,-0.400506757,-0.227008941,-0.830547372,-0.011281378,1.202434611
-1.674467747,-0.64869845,-0.905439507,-1.869117425,0.261599463,-0.196571333,0.356678034,-1.558793415,-0.635152654,0.214178544,-0.62177053,-0.421009118,0.298091927,0.201051248,-1.302817329,0.644689669,0.325341024,-1.348977716,-1.322107739,-0.789124524,-1.331188255,-1.354782067,-0.042781303,-0.755016644,2.589912967
1.919342972,-0.919887517,-0.051794209,1.051036773,1.18550233,1.461245987,0.356678034,1.152593176,0.661884417,0.214178544,2.160410325,2.37524547,-0.623094931,1.370565046,-0.021593657,1.997929775,0.325341024,-0.573152083,-0.721916008,-0.789124524,-0.400506757,-1.558679755,0.744984765,2.219924422,-0.591277572
1.277591058,-0.330237894,-0.051794209,-0.895732692,0.261599463,-0.099052667,-1.041751262,1.152593176,-0.060663985,-0.666278287,0.212883726,-0.421009118,1.219278785,-0.968462549,-0.20462561,0.644689669,0.325341024,0.396629959,1.078659183,1.142982289,0.840401907,1.222557985,-0.830547372,0.980365645,-0.021249297
1.919342972,-0.422292898,1.41159773,1.051036773,0.261599463,0.242262663,0.356678034,1.152593176,-0.789410892,-1.106506702,1.882192239,2.37524547,1.219278785,-0.968462549,0.161438296,-0.708550438,-2.472277441,0.590586367,0.778563318,-0.306097821,-1.331188255,0.189257352,-0.567958682,1.476189156,-0.533850836
-0.776015068,1.324264213,-0.66154085,-0.895732692,0.261599463,-0.147812,-1.041751262,-0.654997884,0.807690149,-0.666278287,-0.899988616,-0.421009118,-0.623094931,2.540078844,0.161438296,1.997929775,-1.073468208,0.784542775,1.078659183,0.176928882,0.840401907,0.110237212,-0.830547372,-1.250840155,-0.543140452
-1.546117365,1.371535702,-0.783490179,-0.895732692,-1.58620627,-1.610591989,0.356678034,0.248797646,0.491989043,-1.106506702,1.603974154,2.37524547,-1.544281789,0.201051248,-1.119785376,-0.708550438,-1.073468208,-0.767108491,-0.721916008,-0.789124524,-0.710733923,0.035615177,-0.567958682,-1.0029284,1.990621203
-1.032715833,-1.696135122,-0.66154085,0.07765204,-0.662303403,-1.12299866,0.356678034,0.248797646,-0.727425846,-0.666278287,-0.065334359,-0.421009118,-0.623094931,-0.968462549,-0.936753423,0.644689669,1.724150256,-0.379195675,-0.121724278,-0.789124524,-0.090279591,-0.271145913,-0.830547372,-0.755016644,1.192057116
2.817795652,-0.297894244,0.070155119,1.051036773,1.18550233,-1.415554657,0.356678034,0.248797646,1.462618501,-1.106506702,-0.62177053,-0.421009118,0.298091927,-0.968462549,5.103301028,-2.061790544,-1.073468208,5.827409391,1.678850914,-0.306097821,1.150629073,1.88657973,-0.567958682,-1.0029284,-1.742256451
1.020890292,-0.778073051,1.655496387,0.07765204,-0.662303403,0.047225331,0.356678034,-0.654997884,1.551933317,0.654406959,-0.899988616,-0.421009118,0.298091927,0.201051248,1.259630014,0.644689669,1.724150256,-0.767108491,-0.721916008,-0.306097821,-0.710733923,-1.587742975,2.845694281,1.476189156,-1.284506429
0.122437612,0.013102393,-0.417642194,1.051036773,0.261599463,-0.147812,0.356678034,-1.558793415,1.355412548,0.654406959,1.882192239,2.37524547,1.219278785,-0.968462549,-0.570689517,0.644689669,0.325341024,-0.767108491,-0.721916008,-0.789124524,-0.710733923,-1.560427967,0.219807386,0.608498011,0.074688398
-0.262613536,-0.340189786,-0.417642194,1.051036773,-1.58620627,-1.220517325,0.356678034,0.248797646,-0.217598849,-0.666278287,-0.343552445,-0.421009118,0.298091927,-0.968462549,1.076598061,0.644689669,0.325341024,1.754324817,2.57913851,0.176928882,1.771083405,-0.034651787,-0.830547372,-1.374796033,-1.09188988
-1.417766982,-1.397578351,-0.539591522,0.07765204,0.261599463,-0.976720661,-1.041751262,0.248797646,1.821850013,-0.666278287,-1.178206701,-0.421009118,1.219278785,-0.968462549,-0.75372147,-2.061790544,0.325341024,-0.185239266,-0.121724278,-0.789124524,-0.400506757,0.28753336,-0.830547372,-1.250840155,0.796067794
-0.262613536,-0.357605598,-0.295692866,0.07765204,-1.58620627,-0.001534001,-2.440180557,0.248797646,1.248206595,-0.666278287,2.43862841,2.37524547,1.219278785,-0.968462549,-0.20462561,0.644689669,0.325341024,0.396629959,0.778563318,-0.789124524,0.530174741,0.3888362,-0.830547372,-0.507104889,-0.138864208
-1.546117365,0.809253783,1.045749745,-1.869117425,-0.662303403,-0.684164663,0.356678034,0.248797646,-0.108420645,-1.106506702,-0.899988616,-0.421009118,0.298091927,0.201051248,-0.75372147,-0.708550438,0.325341024,-0.379195675,-0.421820143,-0.306097821,-0.710733923,-1.032309498,-0.567958682,-1.250840155,0.530077726
-0.262613536,0.570408366,-0.417642194,1.051036773,0.261599463,-1.025479994,-1.041751262,-0.654997884,0.137124659,1.534863789,-0.065334359,-0.421009118,0.298091927,0.201051248,0.344470249,0.644689669,0.325341024,-1.155021308,-1.322107739,-0.789124524,-1.331188255,-0.153067848,2.057928213,0.484542133,-0.71208803
0.122437612,0.963508115,-0.783490179,0.07765204,0.261599463,1.022411991,0.356678034,1.152593176,0.067532359,-0.226049872,-0.899988616,-0.421009118,-1.544281789,-0.968462549,0.344470249,0.644689669,0.325341024,-0.379195675,-0.421820143,-0.306097821,-0.400506757,0.753783601,1.007573455,0.360586256,-0.613679209
-0.00591277,0.299219299,-0.783490179,-0.895732692,-1.58620627,-1.318035991,0.356678034,1.152593176,-1.615220744,1.094635374,1.882192239,2.37524547,-1.544281789,0.201051248,-0.570689517,-0.708550438,0.325341024,-1.155021308,-1.322107739,-0.789124524,-1.331188255,-0.992871128,0.744984765,0.732453889,0.174771466
0.89253991,-1.014430494,2.021344371,-0.895732692,0.261599463,1.266208655,0.356678034,1.152593176,0.770217371,-0.666278287,-0.899988616,-0.421009118,1.219278785,1.370565046,2.723885638,0.644689669,1.724150256,3.499932492,2.279042644,1.142982289,2.391537738,2.25098999,-0.830547372,-1.374796033,-1.409607865
-0.776015068,1.269528805,1.655496387,0.07765204,-1.58620627,1.461245987,-2.440180557,0.248797646,1.166921661,-0.666278287,2.716846496,2.37524547,0.298091927,2.540078844,-0.021593657,-0.708550438,-1.073468208,0.590586367,0.778563318,-0.789124524,1.460856239,-1.140716975,-0.830547372,-1.126884278,-0.537674934
-0.390963919,-0.128712073,1.533547058,-0.895732692,0.261599463,1.412486654,0.356678034,-0.654997884,0.204744709,-1.106506702,-0.62177053,-0.421009118,-1.544281789,0.201051248,-0.387657563,-0.708550438,1.724150256,0.008717142,0.778563318,-0.789124524,0.840401907,0.410206348,-0.567958682,-0.383149011,0.112168239
-0.647664685,-1.375186593,-0.417642194,1.051036773,-0.662303403,0.486059328,-2.440180557,0.248797646,0.945606874,0.654406959,0.769319897,-0.421009118,-0.623094931,-0.968462549,0.344470249,0.644689669,-1.073468208,0.008717142,0.778563318,2.592062399,0.840401907,0.417861883,0.482396076,-0.631060767,-0.650132434
-1.289416599,0.097693478,-0.417642194,0.07765204,0.261599463,-0.976720661,-1.041751262,-0.654997884,1.306388012,-0.666278287,1.047537983,-0.421009118,0.298091927,-0.968462549,-0.936753423,0.644689669,-1.073468208,-0.379195675,-0.121724278,1.142982289,-0.400506757,-1.319216803,-0.830547372,-1.0029284,0.945634455
-1.80281813,-0.516835876,-0.905439507,-1.869117425,0.261599463,1.656283319,0.356678034,1.152593176,0.742746726,-1.106506702,-0.343552445,-0.421009118,0.298091927,0.201051248,-1.302817329,-0.708550438,0.325341024,-0.9610649,-1.022011874,0.176928882,-1.020961089,-1.204265448,-0.567958682,-1.126884278,2.642997218
1.662642207,-0.825344539,1.289648402,1.051036773,0.261599463,1.461245987,0.356678034,-1.558793415,-1.194285937,-0.666278287,-0.343552445,-0.421009118,0.298091927,-0.968462549,1.076598061,-0.708550438,-1.073468208,1.560368408,1.978946779,1.626008993,2.081310571,0.53035995,-0.567958682,0.608498011,-1.045003167
0.89253991,0.386298357,2.265243028,0.07765204,-0.662303403,0.291021996,1.755107329,0.248797646,0.290678521,0.654406959,-0.899988616,-0.421009118,1.219278785,-0.968462549,1.442661967,-0.708550438,0.325341024,-0.767108491,-0.721916008,-0.306097821,-0.710733923,-0.061241566,3.108282971,1.352233278,-1.228192449
1.790992589,0.018078339,0.314053776,0.07765204,0.261599463,0.534818661,0.356678034,1.152593176,-1.039886824,0.654406959,-1.178206701,-0.421009118,1.219278785,-0.968462549,1.076598061,0.644689669,0.325341024,-0.9610649,-0.721916008,0.176928882,-1.020961089,1.143363336,2.845694281,2.3438803,-0.994133935
-0.647664685,-0.646210477,1.289648402,0.07765204,-0.662303403,0.242262663,-2.440180557,0.248797646,1.516010165,0.214178544,-1.178206701,-0.421009118,0.298091927,0.201051248,-1.119785376,-0.708550438,0.325341024,-0.9610649,-0.721916008,0.176928882,-0.710733923,-0.131460798,-0.305369993,-0.011281378,1.943481674
0.635839144,0.000662528,-0.051794209,-1.869117425,0.261599463,1.461245987,0.356678034,0.248797646,1.009986796,0.214178544,-0.62177053,-0.421009118,0.298091927,0.201051248,0.344470249,-0.708550438,0.325341024,0.396629959,0.778563318,-0.789124524,0.840401907,0.930667265,-0.042781303,0.360586256,-0.594484319
-1.289416599,1.376511648,1.899395043,-1.869117425,0.261599463,-0.245330666,0.356678034,0.248797646,-0.719959466,-0.666278287,2.160410325,2.37524547,1.219278785,0.201051248,-0.387657563,0.644689669,0.325341024,0.20267355,0.778563318,1.626008993,0.840401907,-0.925698398,-0.830547372,-1.374796033,-0.097230575
1.919342972,0.866477164,-0.173743537,1.051036773,-1.58620627,-0.63540533,-2.440180557,1.152593176,1.567006953,-0.226049872,-0.065334359,-0.421009118,1.219278785,-0.968462549,1.442661967,-0.708550438,0.325341024,-0.573152083,-0.721916008,-0.789124524,-0.400506757,1.407217069,2.845694281,2.219924422,-1.119161611
0.379138378,1.311824348,-0.66154085,1.051036773,1.18550233,-0.927961328,-1.041751262,0.248797646,0.079365867,0.654406959,-0.343552445,-0.421009118,0.298091927,0.201051248,1.259630014,-2.061790544,1.724150256,1.560368408,1.978946779,1.626008993,1.460856239,0.336742372,-0.305369993,-0.631060767,-1.133677955
-1.417766982,0.391274303,2.265243028,0.07765204,-1.58620627,-1.220517325,-1.041751262,0.248797646,1.522631295,-0.226049872,0.769319897,-0.421009118,1.219278785,-0.968462549,-0.75372147,0.644689669,0.325341024,-0.9610649,-0.721916008,0.176928882,-0.710733923,1.027683453,0.219807386,-0.755016644,0.945231441
-0.776015068,1.090394743,-0.051794209,0.07765204,0.261599463,-0.879201995,0.356678034,1.152593176,-0.006286195,-1.106506702,1.047537983,-0.421009118,1.219278785,-0.968462549,0.344470249,-0.708550438,-2.472277441,0.784542775,1.378755048,1.142982289,0.840401907,0.468565577,-0.567958682,-1.250840155,-0.64463022
-0.519314302,0.575384312,-0.051794209,0.07765204,-1.58620627,-1.220517325,0.356678034,-1.558793415,-0.535694832,1.975092204,1.882192239,2.37524547,-1.544281789,-0.968462549,-0.021593657,-0.708550438,1.724150256,-0.379195675,-0.121724278,-0.789124524,-0.090279591,-0.28019002,0.482396076,-0.259193133,-0.427314595
1.149240675,1.279480698,2.387192356,0.07765204,0.261599463,0.827374659,0.356678034,1.152593176,-0.60218788,1.094635374,-0.62177053,-0.421009118,-0.623094931,-0.968462549,-0.20462561,-0.708550438,-1.073468208,-0.185239266,0.178371587,-0.789124524,-0.400506757,-0.635832603,-0.042781303,1.2282774,-0.283416422
-0.776015068,-0.904959678,1.045749745,0.07765204,-1.58620627,0.437299995,0.356678034,0.248797646,1.392321825,-0.666278287,-0.343552445,-0.421009118,0.298091927,-0.968462549,-0.936753423,1.997929775,-1.073468208,-0.379195675,-0.121724278,-0.789124524,-0.090279591,-1.127581169,-0.830547372,-0.507104889,0.990691868
